ID_VIV,ID_HOG,UPM,VIV_SEL,HOGAR,RESUL_H,N_INF,R_SEL,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,TOT_PER,FAC_HOG,FAC_HOG_AM,DOMINIO,EST_DIS,UPM_DIS
1302946.03,1302946.03.01,1302946,3,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,3,376,376,U,237,5801
1302887.04,1302887.04.01,1302887,4,1,B,2,3,13,HIDALGO,51,MINERAL DE LA REFORMA,4,339,339,U,237,5797
1360233.13,1360233.13.01,1360233,13,1,B,3,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,394,,R,239,5815
1302245.01,1302245.01.01,1302245,1,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,263,263,U,234,5771
1302245.03,1302245.03.01,1302245,3,1,B,2,1,13,HIDALGO,51,MINERAL DE LA REFORMA,4,263,263,U,234,5771
1302904.04,1302904.04.01,1302904,4,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,2,616,616,U,236,5798
1302904.05,1302904.05.01,1302904,5,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,1,616,616,U,236,5798
1302942.01,1302942.01.01,1302942,1,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,345,345,U,236,5799
1302942.03,1302942.03.01,1302942,3,1,A,4,4,13,HIDALGO,51,MINERAL DE LA REFORMA,5,345,345,U,236,5799
1302942.04,1302942.04.01,1302942,4,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,2,345,345,U,236,5799
1360233.08,1360233.08.01,1360233,8,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,4,394,,R,239,5815
1360240.03,1360240.03.01,1360240,3,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,313,,R,239,5816
1360240.04,1360240.04.01,1360240,4,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,1,313,,R,239,5816
1360240.05,1360240.05.01,1360240,5,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,313,,R,239,5816
1360233.12,1360233.12.01,1360233,12,1,A,1,2,13,HIDALGO,51,MINERAL DE LA REFORMA,5,394,,R,239,5815
1360240.08,1360240.08.01,1360240,8,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,313,,R,239,5816
1302965.03,1302965.03.01,1302965,3,1,B,3,3,13,HIDALGO,51,MINERAL DE LA REFORMA,3,377,377,U,236,5805
1302981.01,1302981.01.01,1302981,1,1,B,1,4,13,HIDALGO,51,MINERAL DE LA REFORMA,5,373,373,U,236,5806
1302245.04,1302245.04.01,1302245,4,1,B,1,2,13,HIDALGO,51,MINERAL DE LA REFORMA,2,263,263,U,234,5771
1302253.01,1302253.01.01,1302253,1,1,A,3,3,13,HIDALGO,51,MINERAL DE LA REFORMA,7,687,687,U,233,5772
1302253.02,1302253.02.01,1302253,2,1,A,2,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,687,687,U,233,5772
1302253.04,1302253.04.01,1302253,4,1,A,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,687,687,U,233,5772
1302280.01,1302280.01.01,1302280,1,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,6,285,285,U,234,5773
1302280.02,1302280.02.01,1302280,2,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,285,285,U,234,5773
1302992.05,1302992.05.01,1302992,5,1,B,2,1,13,HIDALGO,51,MINERAL DE LA REFORMA,4,433,433,U,236,5807
1302944.05,1302944.05.01,1302944,5,1,B,3,2,13,HIDALGO,51,MINERAL DE LA REFORMA,3,461,461,U,236,5800
1302946.01,1302946.01.01,1302946,1,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,2,376,376,U,237,5801
1360240.06,1360240.06.01,1360240,6,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,5,313,,R,239,5816
1302946.04,1302946.04.01,1302946,4,1,B,2,3,13,HIDALGO,51,MINERAL DE LA REFORMA,5,376,376,U,237,5801
1302946.05,1302946.05.01,1302946,5,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,376,376,U,237,5801
1302949.01,1302949.01.01,1302949,1,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,1,417,417,U,237,5802
1302981.02,1302981.02.01,1302981,2,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,1,373,373,U,236,5806
1302135.04,1302135.04.01,1302135,4,1,B,3,3,13,HIDALGO,51,MINERAL DE LA REFORMA,3,266,266,U,234,5763
1302135.05,1302135.05.01,1302135,5,1,B,1,3,13,HIDALGO,51,MINERAL DE LA REFORMA,5,266,266,U,234,5763
1302167.01,1302167.01.01,1302167,1,1,B,2,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,338,338,U,235,5764
1302167.02,1302167.02.01,1302167,2,1,B,1,2,13,HIDALGO,51,MINERAL DE LA REFORMA,3,338,338,U,235,5764
1302167.03,1302167.03.01,1302167,3,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,5,338,338,U,235,5764
1360240.02,1360240.02.01,1360240,2,1,B,2,4,13,HIDALGO,51,MINERAL DE LA REFORMA,4,313,,R,239,5816
1302959.02,1302959.02.01,1302959,2,1,A,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,372,372,U,236,5804
1302959.03,1302959.03.01,1302959,3,1,B,3,2,13,HIDALGO,51,MINERAL DE LA REFORMA,3,372,372,U,236,5804
1302946.02,1302946.02.01,1302946,2,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,376,376,U,237,5801
1302959.05,1302959.05.01,1302959,5,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,372,372,U,236,5804
1301366.17,1301366.17.01,1301366,17,1,A,2,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,351,,C,229,5738
1302965.01,1302965.01.01,1302965,1,1,B,1,2,13,HIDALGO,51,MINERAL DE LA REFORMA,2,377,377,U,236,5805
1302949.02,1302949.02.01,1302949,2,1,A,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,6,417,417,U,237,5802
1360233.16,1360233.16.01,1360233,16,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,394,,R,239,5815
1360233.19,1360233.19.01,1360233,19,1,A,3,4,13,HIDALGO,51,MINERAL DE LA REFORMA,5,394,,R,239,5815
1360233.2,1360233.20.01,1360233,20,1,B,1,7,13,HIDALGO,51,MINERAL DE LA REFORMA,9,394,,R,239,5815
1360233.21,1360233.21.01,1360233,21,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,5,394,,R,239,5815
1360240.01,1360240.01.01,1360240,1,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,313,,R,239,5816
1302958.05,1302958.05.01,1302958,5,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,425,425,U,236,5803
1302167.04,1302167.04.01,1302167,4,1,B,3,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,338,338,U,235,5764
1301366.13,1301366.13.01,1301366,13,1,B,1,2,13,HIDALGO,51,MINERAL DE LA REFORMA,5,351,,C,229,5738
1302959.04,1302959.04.01,1302959,4,1,B,3,3,13,HIDALGO,51,MINERAL DE LA REFORMA,3,372,372,U,236,5804
1301366.15,1301366.15.01,1301366,15,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,351,,C,229,5738
1301366.01,1301366.01.01,1301366,1,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,351,,C,229,5738
1301366.02,1301366.02.01,1301366,2,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,351,,C,229,5738
1302965.02,1302965.02.01,1302965,2,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,1,377,377,U,236,5805
1301366.2,1301366.20.01,1301366,20,1,B,1,2,13,HIDALGO,51,MINERAL DE LA REFORMA,2,351,,C,229,5738
1302135.02,1302135.02.01,1302135,2,1,B,3,3,13,HIDALGO,51,MINERAL DE LA REFORMA,3,266,266,U,234,5763
1302135.03,1302135.03.01,1302135,3,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,266,266,U,234,5763
1360233.18,1360233.18.01,1360233,18,1,B,1,4,13,HIDALGO,51,MINERAL DE LA REFORMA,6,394,,R,239,5815
1302958.04,1302958.04.01,1302958,4,1,B,1,2,13,HIDALGO,51,MINERAL DE LA REFORMA,7,425,425,U,236,5803
1301366.1,1301366.10.01,1301366,10,1,B,3,3,13,HIDALGO,51,MINERAL DE LA REFORMA,4,351,,C,229,5738
1302959.01,1302959.01.01,1302959,1,1,B,1,2,13,HIDALGO,51,MINERAL DE LA REFORMA,3,372,372,U,236,5804
1301366.12,1301366.12.01,1301366,12,1,B,1,4,13,HIDALGO,51,MINERAL DE LA REFORMA,4,351,,C,229,5738
1301366.14,1301366.14.01,1301366,14,1,B,3,3,13,HIDALGO,51,MINERAL DE LA REFORMA,5,351,,C,229,5738
1301366.06,1301366.06.01,1301366,6,1,A,3,3,13,HIDALGO,51,MINERAL DE LA REFORMA,4,351,,C,229,5738
1301366.16,1301366.16.01,1301366,16,1,B,2,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,351,,C,229,5738
1302126.01,1302126.01.01,1302126,1,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,2,703,703,U,233,5762
1301366.05,1301366.05.01,1301366,5,1,B,3,1,13,HIDALGO,51,MINERAL DE LA REFORMA,3,351,,C,229,5738
1302958.01,1302958.01.01,1302958,1,1,A,3,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,425,425,U,236,5803
1302949.03,1302949.03.01,1302949,3,1,A,3,1,13,HIDALGO,51,MINERAL DE LA REFORMA,5,417,417,U,237,5802
1360233.17,1360233.17.01,1360233,17,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,394,,R,239,5815
1302949.05,1302949.05.01,1302949,5,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,3,417,417,U,237,5802
1302126.03,1302126.03.01,1302126,3,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,703,703,U,233,5762
1301366.09,1301366.09.01,1301366,9,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,1,351,,C,229,5738
1301366.11,1301366.11.01,1301366,11,1,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,1,351,,C,229,5738
1302126.04,1302126.04.01,1302126,4,1,A,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,2,703,703,U,233,5762
1301366.07,1301366.07.01,1301366,7,1,B,2,3,13,HIDALGO,51,MINERAL DE LA REFORMA,4,351,,C,229,5738
1301366.18,1301366.18.01,1301366,18,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,2,351,,C,229,5738
1301366.19,1301366.19.01,1301366,19,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,351,,C,229,5738
1301366.08,1301366.08.01,1301366,8,1,B,2,2,13,HIDALGO,51,MINERAL DE LA REFORMA,4,351,,C,229,5738
1302126.03,1302126.03.02,1302126,3,2,B,1,1,13,HIDALGO,51,MINERAL DE LA REFORMA,4,703,703,U,233,5762
1301412.05,1301412.05.01,1301412,5,1,A,3,2,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,4,407,,U,230,5740
1302327.05,1302327.05.01,1302327,5,1,B,1,2,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,3,288,,C,231,5775
1302327.19,1302327.19.02,1302327,19,2,B,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1,288,,C,231,5775
1302327.2,1302327.20.01,1302327,20,1,B,2,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,3,288,,C,231,5775
1302327.03,1302327.03.01,1302327,3,1,A,1,4,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,5,288,,C,231,5775
1301426.02,1301426.02.01,1301426,2,1,A,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1,446,,U,230,5741
1301426.01,1301426.01.01,1301426,1,1,A,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,3,446,,U,230,5741
1301407.01,1301407.01.01,1301407,1,1,B,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,3,411,,U,230,5739
1302327.19,1302327.19.01,1302327,19,1,B,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1,288,,C,231,5775
1302327.17,1302327.17.01,1302327,17,1,B,1,2,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,3,288,,C,231,5775
1302327.08,1302327.08.01,1302327,8,1,B,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1,288,,C,231,5775
1301426.04,1301426.04.01,1301426,4,1,B,2,2,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,4,446,,U,230,5741
1301412.02,1301412.02.01,1301412,2,1,B,2,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,4,407,,U,230,5740
1302327.07,1302327.07.01,1302327,7,1,A,3,3,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,3,288,,C,231,5775
1301407.05,1301407.05.01,1301407,5,1,A,2,2,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,2,411,,U,230,5739
1301426.05,1301426.05.01,1301426,5,1,B,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1,446,,U,230,5741
1302327.06,1302327.06.01,1302327,6,1,B,2,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,4,288,,C,231,5775
1302327.01,1302327.01.01,1302327,1,1,B,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,2,288,,C,231,5775
1301407.02,1301407.02.01,1301407,2,1,B,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,4,411,,U,230,5739
1302327.1,1302327.10.01,1302327,10,1,B,2,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,3,288,,C,231,5775
1302327.18,1302327.18.01,1302327,18,1,A,2,2,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,2,288,,C,231,5775
1302327.14,1302327.14.01,1302327,14,1,B,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,2,288,,C,231,5775
1302327.02,1302327.02.01,1302327,2,1,A,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,3,288,,C,231,5775
1301412.01,1301412.01.01,1301412,1,1,B,1,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,2,407,,U,230,5740
1302327.13,1302327.13.01,1302327,13,1,B,2,2,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,3,288,,C,231,5775
1302327.12,1302327.12.01,1302327,12,1,A,2,4,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,6,288,,C,231,5775
1302327.11,1302327.11.01,1302327,11,1,B,2,1,13,HIDALGO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,6,288,,C,231,5775
1301480.14,1301480.14.02,1301480,14,2,B,1,1,13,HIDALGO,61,TEPEAPULCO,1,350,,C,229,5742
1301480.16,1301480.16.01,1301480,16,1,B,2,1,13,HIDALGO,61,TEPEAPULCO,3,350,,C,229,5742
1301480.2,1301480.20.01,1301480,20,1,B,2,1,13,HIDALGO,61,TEPEAPULCO,2,350,,C,229,5742
1301480.14,1301480.14.01,1301480,14,1,A,1,1,13,HIDALGO,61,TEPEAPULCO,1,350,,C,229,5742
1301480.08,1301480.08.01,1301480,8,1,A,2,2,13,HIDALGO,61,TEPEAPULCO,2,350,,C,229,5742
1301480.11,1301480.11.01,1301480,11,1,A,1,2,13,HIDALGO,61,TEPEAPULCO,10,350,,C,229,5742
1301480.18,1301480.18.01,1301480,18,1,B,1,2,13,HIDALGO,61,TEPEAPULCO,2,350,,C,229,5742
1301480.1,1301480.10.01,1301480,10,1,B,1,3,13,HIDALGO,61,TEPEAPULCO,4,350,,C,229,5742
1301480.03,1301480.03.01,1301480,3,1,B,1,5,13,HIDALGO,61,TEPEAPULCO,5,350,,C,229,5742
1301480.19,1301480.19.01,1301480,19,1,B,1,1,13,HIDALGO,61,TEPEAPULCO,1,350,,C,229,5742
1301480.17,1301480.17.01,1301480,17,1,B,2,1,13,HIDALGO,61,TEPEAPULCO,2,350,,C,229,5742
1301480.06,1301480.06.01,1301480,6,1,A,1,2,13,HIDALGO,61,TEPEAPULCO,3,350,,C,229,5742
1301480.04,1301480.04.01,1301480,4,1,A,2,2,13,HIDALGO,61,TEPEAPULCO,2,350,,C,229,5742
1301480.05,1301480.05.01,1301480,5,1,A,2,1,13,HIDALGO,61,TEPEAPULCO,2,350,,C,229,5742
1360328.09,1360328.09.01,1360328,9,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,381,,R,238,5821
1360328.08,1360328.08.01,1360328,8,1,A,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,381,,R,238,5821
1360328.06,1360328.06.01,1360328,6,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,381,,R,238,5821
1301550.2,1301550.20.01,1301550,20,1,B,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,387,,C,229,5744
1301550.19,1301550.19.01,1301550,19,1,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,387,,C,229,5744
1360328.1,1360328.10.01,1360328,10,1,A,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,2,381,,R,238,5821
1360328.07,1360328.07.01,1360328,7,1,B,3,5,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,7,381,,R,238,5821
1360328.04,1360328.04.01,1360328,4,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,381,,R,238,5821
1360328.03,1360328.03.01,1360328,3,1,B,3,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,6,381,,R,238,5821
1360328.01,1360328.01.01,1360328,1,1,B,5,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,381,,R,238,5821
1360328.11,1360328.11.01,1360328,11,1,A,1,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,381,,R,238,5821
1301550.07,1301550.07.01,1301550,7,1,A,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,387,,C,229,5744
1301528.06,1301528.06.01,1301528,6,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,306,,C,229,5743
1302380.01,1302380.01.01,1302380,1,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,2,386,,C,231,5777
1360328.05,1360328.05.01,1360328,5,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,2,381,,R,238,5821
1301550.05,1301550.05.01,1301550,5,1,B,1,3,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,387,,C,229,5744
1301550.13,1301550.13.01,1301550,13,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,387,,C,229,5744
1360328.13,1360328.13.01,1360328,13,1,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,381,,R,238,5821
1301550.11,1301550.11.01,1301550,11,1,B,1,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,387,,C,229,5744
1301550.12,1301550.12.01,1301550,12,1,A,3,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,6,387,,C,229,5744
1301550.18,1301550.18.01,1301550,18,1,B,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,387,,C,229,5744
1301528.03,1301528.03.01,1301528,3,1,A,1,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,306,,C,229,5743
1301528.04,1301528.04.01,1301528,4,1,B,3,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,306,,C,229,5743
1301550.04,1301550.04.01,1301550,4,1,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,387,,C,229,5744
1360316.19,1360316.19.01,1360316,19,1,B,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,6,322,,R,239,5820
1301550.03,1301550.03.01,1301550,3,1,B,1,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,387,,C,229,5744
1301528.07,1301528.07.01,1301528,7,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,2,306,,C,229,5743
1301550.1,1301550.10.01,1301550,10,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,387,,C,229,5744
1302380.02,1302380.02.01,1302380,2,1,B,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,386,,C,231,5777
1302380.03,1302380.03.01,1302380,3,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,1,386,,C,231,5777
1301550.14,1301550.14.01,1301550,14,1,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,2,387,,C,229,5744
1302380.06,1302380.06.01,1302380,6,1,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,386,,C,231,5777
1301528.01,1301528.01.01,1301528,1,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,2,306,,C,229,5743
1301528.02,1301528.02.01,1301528,2,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,1,306,,C,229,5743
1301550.17,1301550.17.01,1301550,17,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,387,,C,229,5744
1360328.02,1360328.02.01,1360328,2,1,A,1,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,381,,R,238,5821
1360316.2,1360316.20.01,1360316,20,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,322,,R,239,5820
1301528.05,1301528.05.01,1301528,5,1,B,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,306,,C,229,5743
1360328.18,1360328.18.01,1360328,18,1,B,2,4,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,9,381,,R,238,5821
1302382.05,1302382.05.01,1302382,5,1,A,3,3,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,401,,C,231,5778
1301550.09,1301550.09.01,1301550,9,1,B,1,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,387,,C,229,5744
1302382.1,1302382.10.01,1302382,10,1,B,3,3,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,401,,C,231,5778
1302382.11,1302382.11.01,1302382,11,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,401,,C,231,5778
1360328.12,1360328.12.01,1360328,12,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,2,381,,R,238,5821
1302382.14,1302382.14.01,1302382,14,1,B,1,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,401,,C,231,5778
1301550.15,1301550.15.01,1301550,15,1,B,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,387,,C,229,5744
1301550.16,1301550.16.01,1301550,16,1,A,2,4,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,387,,C,229,5744
1360328.15,1360328.15.01,1360328,15,1,B,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,381,,R,238,5821
1360328.16,1360328.16.01,1360328,16,1,A,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,381,,R,238,5821
1360328.17,1360328.17.01,1360328,17,1,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,1,381,,R,238,5821
1301550.02,1301550.02.01,1301550,2,1,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,387,,C,229,5744
1360316.04,1360316.04.01,1360316,4,1,A,3,3,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,322,,R,239,5820
1360328.19,1360328.19.01,1360328,19,1,A,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,381,,R,238,5821
1360328.2,1360328.20.01,1360328,20,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,381,,R,238,5821
1302382.06,1302382.06.01,1302382,6,1,A,2,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,401,,C,231,5778
1302382.07,1302382.07.01,1302382,7,1,B,4,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,401,,C,231,5778
1302382.12,1302382.12.01,1302382,12,1,A,3,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,401,,C,231,5778
1302380.04,1302380.04.01,1302380,4,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,386,,C,231,5777
1302380.05,1302380.05.01,1302380,5,1,A,3,5,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,386,,C,231,5777
1360328.14,1360328.14.01,1360328,14,1,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,381,,R,238,5821
1301528.17,1301528.17.01,1301528,17,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,1,306,,C,229,5743
1301528.2,1301528.20.01,1301528,20,1,A,3,2,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,306,,C,229,5743
1301550.01,1301550.01.01,1301550,1,1,A,3,3,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,387,,C,229,5744
1360316.18,1360316.18.02,1360316,18,2,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,322,,R,239,5820
1360316.18,1360316.18.01,1360316,18,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,322,,R,239,5820
1302382.04,1302382.04.01,1302382,4,1,B,1,5,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,401,,C,231,5778
1302380.12,1302380.12.01,1302380,12,1,A,5,5,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,6,386,,C,231,5777
1302380.14,1302380.14.01,1302380,14,1,B,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,386,,C,231,5777
1301528.08,1301528.08.01,1301528,8,1,A,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,5,306,,C,229,5743
1302382.08,1302382.08.01,1302382,8,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,2,401,,C,231,5778
1360316.09,1360316.09.01,1360316,9,1,B,2,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,2,322,,R,239,5820
1360316.1,1360316.10.01,1360316,10,1,B,1,3,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,3,322,,R,239,5820
1302382.15,1302382.15.01,1302382,15,1,A,1,1,13,HIDALGO,63,TEPEJI DEL RIO DE OCAMPO,4,401,,C,231,5778
